,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180
74,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.9831176,2.0000012,2.3528273,2.9744143,2.6608977,2.000073,2.0015147,3.0000017,4.0,4.0,4.0515714,4.9992223,5.0,5.0,4.9999905,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,3.0214198,2.8987927,2.0,1.8109083,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0077438,1.0007777,1.9772706,1.9999967,2.0,2.0,2.0000026,2.0000002,2.5752532,2.9999912,2.9999995,2.9999783,2.961401,2.5752532,2.9093075,2.9999995,3.003132,3.0001512,3.0,2.9986582,3.0000005,3.530295,3.999426,3.999989,3.9141874,3.0001051,3.0,2.8531144,2.000005,2.0214195,2.8605542,3.0000005,3.0000007,3.0906923,3.9999738,3.3954058,3.0000448,2.0000877,1.9999967,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.9968686,2.0,2.9999995,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.999935,4.9949217,4.6045938,4.081171,4.0035343,4.000001,4.0000005,4.0,3.9991221,3.0060856,3.0,2.9999986,2.9999647,2.9785805,2.999988,2.2084002,2.0002775,2.0,2.0,2.0000072,2.9484289,3.0,3.101207,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,,,,,,,,,,,1.0,1.0,1.0,1.0,2.0,2.0000153,3.0000825,3.9998074,4.0,4.0,3.8676763,3.9986577,4.0018163,4.999997,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.999601,4.0,3.999989,3.0000002,2.0000508,2.0000262,2.0072913,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0000229,1.1323242,1.9998884,2.0,2.0000007,2.935184,3.0,3.5151615,3.9874792,3.9874792,3.9975414,3.0033271,3.0,3.0016093,3.0323846,3.1394453,3.0068655,3.0000005,3.000246,3.251253,3.999999,3.971209,3.0024588,3.0000002,2.9999924,2.9999967,2.997225,2.9999986,3.05462,3.9999819,4.0,4.0,4.0,4.0,4.0,3.0007317,2.4697056,1.9991221,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0000648,1.0018167,2.0,2.0612345,3.9999995,4.9992223,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.9999995,4.992708,4.0060854,4.000005,4.0,3.9999995,3.007744,2.9997542,2.9850175,2.000218,2.0000017,2.0000007,2.0,2.0000117,2.0,2.0,1.9999976,2.0,2.0,2.977271,3.0000017,3.9957633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,,,,,,,,,,1.0,1.0,1.0,1.0,1.3124642,2.2995825,2.999974,3.9999123,4.0,4.000005,4.515161,4.9999905,4.3954062,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.9996243,4.0,3.038599,3.000019,3.0001116,2.2995825,1.9850173,1.0000014,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.000001,2.0,2.004237,2.9999974,3.545373,4.0,4.0,4.0,4.0,4.0,3.982081,3.7487469,3.9942703,3.9999352,4.0,4.0,4.0,4.0,3.9960117,3.101207,3.000003,2.999998,2.9995213,2.9996243,2.999999,3.9540505,4.0,4.0035343,4.971209,4.9998884,4.0000043,4.0,3.9999704,3.0000002,2.000001,1.820035,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0005746,1.9999919,2.0,2.0082242,3.994606,4.0000825,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.9867067,4.0000105,4.0000014,4.0,3.000019,2.9566376,2.0,2.0,2.0,1.9999928,1.9993896,1.9952197,1.9998074,1.9976859,1.975884,1.0578384,1.9820805,2.0,2.8931396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0000029,2.0000002,3.00001,4.0,4.9962454,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.000001,4.0,3.9999995,3.0125208,3.0,2.0,2.0,1.0906925,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.009275,2.0,2.748747,3.0082242,4.0,4.0,4.0007324,4.9999876,4.9995213,4.2628365,4.000002,4.0,4.0,4.0,4.0,4.00002,4.0,4.0,3.9999995,3.6190004,3.000008,3.000001,3.0000002,3.0287907,4.0,4.0011187,4.9998484,4.999998,5.0,5.0,4.9998293,4.0,3.9976854,2.9999967,2.0,1.0906925,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.9999943,2.0000014,2.9513166,2.9999998,4.0,4.999998,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.020184,4.0000396,4.0,3.0007317,2.0010529,2.0,1.9820805,1.0725703,1.0017099,1.0000024,1.0,1.0,1.0,1.0,1.0,1.0000038,1.9314079,2.0000033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.9999175,2.1627495,3.3124642,4.0,4.9999924,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.89314,4.0002613,4.0,3.9999995,3.0001814,2.2084002,2.0003328,2.0,1.9946055,1.0017099,1.0026126,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.999999,2.0021782,3.0000448,4.0,4.000003,4.748747,5.0,5.0,5.0,5.0,5.0,4.0111065,4.0,4.0000005,4.2995825,4.999576,4.064816,4.0000014,4.0,4.0,4.0,4.0,4.0,4.0000825,4.9999123,5.0,5.0,5.0,5.0,5.0,4.7371635,4.0,3.3391023,2.8372507,2.0,1.0000124,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.9999971,3.0000422,4.0,4.0214195,5.0,5.0,4.9999223,4.999646,4.999999,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.3809996,4.1627493,4.0,2.9999993,2.0005744,1.9999995,1.0005403,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,,,,,,,1.0,1.0,1.0,1.0,1.0007777,1.9939146,2.0,2.0409145,3.0,3.975884,4.0000024,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.9995213,4.339102,4.0,3.9996467,2.867676,2.0,2.9999998,3.0000005,3.0000017,2.9999428,2.000002,1.0685916,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0098495,2.9999857,4.0,4.008224,4.4697056,4.9999914,5.0,5.0,5.0,5.0,5.0,5.0,4.904179,4.004781,4.139446,4.9985743,4.9999914,4.999601,4.9820805,4.9453797,4.999996,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.6471725,4.0,3.9990673,2.999992,2.0,1.9927082,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.000193,3.9927087,3.9976854,4.0,4.000026,4.000878,4.0033274,4.0001426,4.0001426,4.2747583,4.997686,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0005407,3.9994912,2.0000021,1.9999995,1.0001187,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,,,,,,1.0,1.0,1.0000029,1.9882073,2.0,2.0459497,2.0000162,2.2084002,3.000246,4.0,4.000001,4.6743574,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0515714,3.8109078,4.0004244,4.0,4.0,3.9999967,3.0087345,2.999977,2.0000005,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.9962459,4.0,4.9484286,4.9993114,4.9999995,5.0,5.0,5.0,5.0,5.0,5.0,4.999975,4.9957633,4.980981,4.9999995,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.9995213,4.0000005,3.999888,3.001342,2.820035,2.0,1.0149827,1.0,1.0,1.0,1.0,1.0,1.0000477,3.0000072,4.0,4.0,4.0,4.0,4.0,3.9999998,4.0,4.0,4.0,4.0,4.0,4.0005746,4.999999,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0000005,3.0811718,2.0,1.0323844,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,,,,,,1.0,1.0001612,2.0,2.000261,2.9744143,3.000001,3.0000217,3.5151615,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.9999914,4.0002947,4.0000134,4.0,3.0017104,3.0241163,3.0000875,2.9999998,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0000005,1.0000072,3.560368,4.9999905,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.9999995,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0000277,4.0,3.942161,2.997686,2.0,1.9949217,1.2291234,1.0,1.0,1.4697058,2.0,3.999998,4.0,4.0000396,4.0305367,4.0000057,4.0,4.0,3.9999518,3.9798155,3.8676763,3.1711855,3.9274297,4.0,4.0001116,4.9999795,5.0,5.0,5.0,5.0,5.0,5.0,4.8372507,3.6875358,2.0546203,2.0,1.0000181,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,,,,,,1.0,1.9972253,2.0,3.0,3.002775,3.9999995,4.0,4.0000005,4.935184,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.28701,4.0000005,4.0,3.9999857,3.9954996,2.0,1.0159044,1.0000215,1.0021782,1.000001,1.0,1.0,1.3528271,1.6045938,1.9976859,2.9314084,4.0906925,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.9917755,4.0000014,4.0,3.0000105,2.0132935,1.9999995,1.2512527,1.7487473,1.454628,2.218585,3.9996467,4.0,4.9566374,4.9314084,4.424747,4.0000033,4.0,3.8809953,3.0000825,3.0002778,3.0018163,3.0906923,3.9314084,3.9999175,4.0,4.0000057,4.942161,4.9999943,5.0,5.0,5.0,4.9988112,4.0,2.92743,1.999939,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,,,,,1.0,1.8872104,2.0,2.999009,3.9840956,4.0,4.0287914,4.999999,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.9990673,4.9387655,4.001515,4.0,3.1190045,2.000004,2.0,2.0,1.9998813,1.9998741,2.0,1.9999547,2.0,2.0,3.948429,4.0092754,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.8288145,4.0,3.9997387,2.9960117,2.0,2.0,2.000001,2.9744143,3.5151615,4.0,4.0012627,4.0179195,4.000008,4.0,4.0,3.942161,3.0000038,3.0000002,3.0016093,3.0000105,2.999866,3.0,3.9998398,4.0,4.0001054,4.9484286,4.999858,4.999939,4.0087337,4.6332006,4.0,2.9985743,1.99996,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,,,,,1.6471725,2.0,2.9728575,2.9999998,3.7916002,4.0,4.9942703,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.085812,4.0009913,3.9995213,3.0000007,2.971209,2.0001116,2.0005405,2.0179193,2.0000062,2.0000086,2.0001187,3.999866,4.0000114,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.999999,4.8288145,4.0,3.2185853,2.6608977,2.0000002,2.9999995,4.0,4.000218,4.89314,4.971209,4.000161,3.9999995,3.9809809,3.179965,3.999268,3.6743574,3.0906923,2.9999602,2.2628365,2.9999998,3.0003757,3.999998,4.0,4.000004,4.0037546,4.004781,4.0,3.0001426,3.0725703,2.9988112,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,,,,,2.0,2.0064638,2.9997225,3.000093,3.9999995,4.0005746,4.9999986,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,3.999426,3.2185853,3.0002952,3.0000026,2.9999995,3.0,2.9999623,4.0,4.085812,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.9656596,4.0000005,3.9999986,3.000011,3.0020504,3.0000002,3.9999933,4.0,4.0,4.0,4.0,3.9999752,3.998485,3.179965,3.0000005,2.99999,2.9981835,2.8372507,2.999067,3.0002608,3.8872104,4.0,4.0,4.0,4.0,4.0,3.0000353,2.9999998,2.9996006,2.0,1.0000877,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,,,,1.9954996,2.0000477,3.0,3.938765,3.6875358,4.0,4.2400136,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,3.9999976,3.3256423,3.0023146,4.0,4.9999313,4.095821,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.999998,4.3124638,4.0,3.1627495,3.0024588,3.9999995,4.0,4.0,4.0,3.999576,3.9962459,2.999998,2.8809958,2.0047808,2.000099,2.0000045,2.0057294,2.7599864,2.9999223,3.0149822,3.8109078,3.999998,4.0,3.9999876,3.781415,3.0179193,2.9999933,2.9992223,2.000778,1.0007777,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,,,,1.0024586,2.0,3.0000002,3.9999957,4.0,4.0000143,4.9997225,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.9942703,4.942161,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.9964657,4.0,3.0214198,3.9999804,3.9999995,3.9999995,3.9999995,3.999999,3.0000002,2.000008,2.0,2.0,2.0,2.0,2.0,2.0343406,2.9314084,3.0000217,3.874487,3.999723,3.2084002,3.0000007,3.0000002,3.0,2.9999986,2.9999986,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,,,,,2.0,3.0,4.0,4.004781,4.9999995,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0002775,3.9999847,3.9999352,4.0,3.9999995,3.0006487,2.9983907,2.0,2.0,2.0,2.0,2.0,1.7004175,1.9566374,1.9992676,1.9962459,2.0,2.4396327,3.0000005,2.999999,3.0,3.1546514,3.3391023,3.7129903,2.9999707,1.9513168,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,,,,,,2.8531144,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.999978,4.0,3.9999995,3.96566,3.0,2.0009913,2.0000021,2.0,2.0,2.0,1.9991736,1.0072913,1.0033269,1.6875358,1.9994254,1.9999981,2.0,2.0,2.0168824,2.6332002,3.0012624,3.9939141,3.999874,3.0087345,2.9922562,1.9999986,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,,,,,,,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.000933,4.0,3.1394453,3.0,2.0409145,2.0,1.9999771,1.8014302,1.7599864,1.9999123,1.7708771,1.9999523,2.0,2.0,2.0125208,2.0125208,2.997225,2.999311,2.9999998,3.9798155,3.874487,3.9999795,3.0409148,2.9999492,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,,,,,,,,,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0000734,4.0,3.999907,3.000019,2.9954994,2.0000002,2.0,1.9999928,2.0,1.999939,2.0,2.0000572,2.9984853,3.0,3.0159047,3.05462,3.0000875,3.0000017,3.0035343,3.0072908,3.0000262,3.3256423,3.0,2.9998186,1.9999995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,,,,,,,,,,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.999999,4.0092754,4.0,3.9954996,2.9999998,2.6608977,2.000002,2.0,2.0000231,2.0767603,3.0,3.0000448,3.7916002,3.9998074,3.9998488,3.999927,3.0486836,3.0002608,3.0000033,3.0000005,2.9999988,3.0000448,2.999997,2.0000002,1.424747,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,,,,,,,,,,,,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.999999,4.3124638,3.9999995,4.0,3.8531146,3.000001,2.8809958,2.0132935,2.9901505,2.9999986,3.0000353,3.3256423,3.99996,4.0,4.0,3.9999952,3.0725703,3.0000026,2.9999998,2.5603676,2.0906925,2.9998186,2.0039883,1.9999886,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,,,,,,,,,,,,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.9999647,4.0045004,4.0,4.0,3.4099965,3.000004,2.9998813,2.9999223,2.999901,3.0,3.0000062,3.0255857,3.0409148,3.0002177,3.0000732,3.0002608,3.000001,2.9992223,2.0906925,2.0,2.0,2.000218,2.0,1.0002608,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
